user_id,age,gender,premium_user,listening_time,mood,genre,danceability,energy,valence,acousticness,speechiness,instrumentalness,liveness,tempo,loudness_db,duration_sec,popularity,previous_skips,repeat_count,skip
U159,35,Other,Yes,Night,Gym,Rock,0.53,0.37,0.51,0.83,0.63,0.45,0.75,118,-6,347,96,3,15,0
U159,35,Other,Yes,Morning,Gym,Classical,0.89,0.41,0.59,0.67,0.42,0.95,0.81,110,-38,175,82,22,10,0
U159,35,Other,Yes,Night,Focus,Pop,0.38,0.35,0.88,0.2,0.38,0.57,0.42,184,-23,224,44,14,15,0
U159,35,Other,Yes,Evening,Relaxed,Rock,0.91,0.77,0.34,0.33,0.07,0.04,0.32,145,-25,139,75,21,4,1
U159,35,Other,Yes,Evening,Relaxed,Rock,0.56,0.49,0.38,0.25,0.05,0.43,0.77,175,-42,348,84,21,12,0
U160,22,Male,No,Afternoon,Gym,EDM,0.72,0.41,0.26,0.1,0.29,0.61,0.28,87,-21,295,39,2,11,0
U160,22,Male,No,Night,Focus,Jazz,0.91,0.57,0.11,0.62,0.16,0.07,0.49,77,-45,278,1,15,3,1
U160,22,Male,No,Morning,Sad,Lo-fi,0.69,0.37,0.41,0.31,0.29,0.28,0.86,151,-25,256,100,6,15,0
U160,22,Male,No,Night,Focus,Hip-Hop,0.52,0.64,0.48,0.08,0.7,0.05,0.26,193,-12,346,9,12,9,0
U160,22,Male,No,Night,Happy,Pop,0.98,0.69,0.12,0.59,0.03,0.93,0.79,158,-28,184,44,0,7,0
U160,22,Male,No,Afternoon,Gym,EDM,0.34,0.74,0.21,0.61,0.04,0.08,0.51,119,-32,133,4,5,15,0
U160,22,Male,No,Evening,Relaxed,Pop,0.51,0.25,0.8,0.22,0.34,0.86,0.06,113,-36,354,84,12,1,0
U160,22,Male,No,Afternoon,Focus,Bollywood,0.42,0.39,0.23,0.42,0.66,0.91,0.26,112,-42,323,98,11,6,0
U160,22,Male,No,Afternoon,Focus,Bollywood,0.86,0.19,0.71,0.35,0.49,0.43,0.15,75,-5,217,8,22,0,1
U160,22,Male,No,Night,Gym,Jazz,0.89,0.73,0.18,0.65,0.19,0.92,0.39,83,-41,275,79,2,6,0
U160,22,Male,No,Evening,Sad,EDM,0.14,0.68,0.79,0.7,0.74,0.89,0.17,70,-43,225,17,17,5,1
U160,22,Male,No,Evening,Relaxed,Bollywood,0.87,0.65,0.65,0.54,0.48,0.92,0.3,102,-36,203,9,20,15,0
U160,22,Male,No,Afternoon,Gym,EDM,0.34,0.5,0.42,0.37,0.08,0.51,0.78,191,-2,347,80,21,10,0
U160,22,Male,No,Evening,Relaxed,EDM,0.47,0.41,0.51,0.21,0.59,0.08,0.13,78,-30,177,83,24,15,0
U160,22,Male,No,Afternoon,Focus,Lo-fi,0.37,0.76,0.29,0.79,0.23,0.78,0.33,176,-27,264,65,16,7,1
U160,22,Male,No,Evening,Gym,EDM,0.21,0.24,0.88,0.22,0.5,0.19,0.34,123,-24,164,9,11,2,1
U160,22,Male,No,Morning,Relaxed,Lo-fi,0.48,0.86,0.95,0.43,0.43,0.57,0.57,98,-29,240,14,11,15,0
U160,22,Male,No,Night,Sad,Rock,0.14,0.92,0.14,0.21,0.02,0.18,0.1,95,-32,269,44,11,3,0
U160,22,Male,No,Evening,Happy,Classical,0.3,0.27,0.6,0.91,0.08,0.98,0.94,164,-31,280,18,13,4,1
U160,22,Male,No,Evening,Happy,Rock,0.92,0.2,0.68,0.27,0.1,0.62,0.49,172,-14,260,65,25,1,1
U161,19,Male,Yes,Afternoon,Sad,Lo-fi,0.48,0.37,0.28,0.17,0.55,0.19,0.36,128,-19,276,88,1,6,0
U161,19,Male,Yes,Night,Focus,Bollywood,0.89,0.87,0.5,0.57,0.2,0.2,0.55,150,-27,207,44,4,14,0
U161,19,Male,Yes,Evening,Focus,Rock,0.25,0.44,0.89,0.88,0.26,0.28,0.99,119,-45,279,79,24,13,0
U161,19,Male,Yes,Evening,Focus,Bollywood,0.73,0.49,0.94,0.99,0.46,0.61,0.22,194,-39,265,83,3,9,0
U161,19,Male,Yes,Afternoon,Sad,Bollywood,0.26,0.97,0.18,0.7,0.01,0.14,0.09,146,-38,246,42,16,12,0
U161,19,Male,Yes,Morning,Sad,Rock,0.28,0.89,0.13,0.5,0.65,0.6,0.41,171,-13,230,69,11,8,0
U161,19,Male,Yes,Morning,Relaxed,EDM,0.92,0.15,0.7,0.41,0.69,0.75,0.3,124,-16,172,79,12,11,0
U161,19,Male,Yes,Night,Focus,Lo-fi,0.42,0.55,0.7,0.93,0.54,1.0,0.77,178,-24,266,54,1,10,0
U161,19,Male,Yes,Morning,Focus,Lo-fi,0.99,0.88,0.37,0.26,0.13,0.1,0.57,145,-35,309,13,5,11,0
U161,19,Male,Yes,Evening,Relaxed,Pop,0.68,0.79,0.78,0.9,0.09,0.04,0.27,89,-25,151,39,23,3,1
U161,19,Male,Yes,Night,Sad,Hip-Hop,0.6,0.11,0.17,0.24,0.21,0.63,0.72,162,-31,320,54,8,2,0
U161,19,Male,Yes,Night,Happy,Rock,0.22,0.72,0.72,0.7,0.59,0.18,0.34,161,-45,336,38,4,8,0
U161,19,Male,Yes,Afternoon,Gym,Lo-fi,0.67,0.22,0.71,0.93,0.56,0.82,0.81,162,-12,286,44,24,5,1
U161,19,Male,Yes,Morning,Focus,Bollywood,0.19,0.68,0.19,0.15,0.63,0.77,0.39,126,-35,319,99,17,1,0
U161,19,Male,Yes,Afternoon,Gym,Jazz,0.65,0.86,0.63,0.02,0.35,0.25,0.87,85,-2,201,80,2,2,0
U161,19,Male,Yes,Night,Gym,Jazz,0.5,0.22,0.86,0.9,0.19,0.6,0.0,159,-42,198,83,7,14,0
U161,19,Male,Yes,Evening,Focus,Lo-fi,0.43,0.52,0.54,0.04,0.09,0.23,0.23,61,-33,356,24,10,12,0
U161,19,Male,Yes,Night,Sad,Hip-Hop,0.33,0.91,0.27,0.91,0.06,0.1,0.09,166,-13,178,79,9,9,0
U161,19,Male,Yes,Evening,Relaxed,Lo-fi,0.28,0.43,0.89,0.02,0.7,0.61,1.0,139,-1,265,16,7,2,0
U161,19,Male,Yes,Afternoon,Sad,Hip-Hop,0.84,0.44,0.55,0.21,0.24,0.88,0.71,144,-40,311,39,10,5,0
U162,26,Other,Yes,Evening,Gym,Bollywood,0.85,0.56,0.39,0.19,0.57,0.45,0.61,114,0,185,77,13,11,0
U162,26,Other,Yes,Evening,Happy,Jazz,1.0,0.3,0.26,0.67,0.4,0.98,0.39,61,-18,193,12,4,6,0
U162,26,Other,Yes,Morning,Sad,Classical,0.38,0.98,0.55,0.01,0.76,0.89,0.01,162,-33,156,64,20,0,0
U162,26,Other,Yes,Evening,Sad,Lo-fi,0.88,0.71,0.21,0.95,0.5,0.2,0.93,136,-35,238,20,23,2,1
U162,26,Other,Yes,Afternoon,Gym,Lo-fi,0.95,0.28,0.54,0.51,0.76,0.48,0.96,182,-3,198,50,15,5,0
U162,26,Other,Yes,Night,Sad,Lo-fi,0.81,0.72,0.29,0.13,0.49,0.56,0.8,200,-37,327,13,14,0,0
U162,26,Other,Yes,Evening,Sad,Classical,0.61,0.16,0.87,0.28,0.08,0.54,0.12,177,-23,228,16,13,1,1
U162,26,Other,Yes,Night,Happy,Lo-fi,0.24,0.13,0.48,0.88,0.67,0.97,0.46,140,0,223,10,9,2,0
U162,26,Other,Yes,Afternoon,Gym,Pop,0.94,0.65,0.66,0.19,0.59,0.95,0.45,71,-10,249,43,25,1,0
U162,26,Other,Yes,Afternoon,Sad,Pop,0.73,0.79,0.36,0.75,0.39,0.84,0.73,78,-40,167,7,4,15,0
U162,26,Other,Yes,Afternoon,Sad,Hip-Hop,0.89,0.66,0.96,0.64,0.67,0.7,0.82,95,-8,280,20,1,14,0
U162,26,Other,Yes,Night,Gym,EDM,0.28,0.43,0.6,0.22,0.46,0.62,0.36,87,-1,150,31,20,15,0
U162,26,Other,Yes,Morning,Gym,Jazz,0.5,0.99,0.45,0.44,0.43,0.16,0.39,135,-34,153,76,24,12,0
U162,26,Other,Yes,Night,Focus,Rock,0.72,0.82,0.44,0.46,0.16,0.9,0.16,65,-21,255,9,9,9,0
U162,26,Other,Yes,Night,Happy,Bollywood,0.26,0.63,0.17,0.21,0.61,0.52,0.24,115,-8,150,38,2,3,0
U162,26,Other,Yes,Morning,Happy,Hip-Hop,0.28,0.66,1.0,1.0,0.6,0.28,0.96,73,-27,192,31,5,14,0
U162,26,Other,Yes,Evening,Relaxed,Pop,0.57,0.98,0.68,0.76,0.09,0.78,0.09,156,-8,174,88,13,5,1
U162,26,Other,Yes,Night,Happy,EDM,0.2,0.9,0.69,0.23,0.19,0.1,0.49,141,-15,302,86,9,2,0
U162,26,Other,Yes,Night,Sad,Jazz,0.24,0.47,0.76,0.6,0.1,0.33,0.36,196,-32,254,45,2,13,0
U162,26,Other,Yes,Afternoon,Happy,Pop,0.99,0.21,0.35,0.78,0.57,0.41,0.5,182,-39,330,25,5,1,0
U163,36,Male,No,Morning,Relaxed,Lo-fi,0.57,0.87,0.87,0.86,0.55,0.84,0.55,194,-40,354,16,1,3,0
U163,36,Male,No,Evening,Sad,EDM,0.79,0.43,0.9,0.63,0.47,0.4,0.16,63,-39,320,35,1,3,0
U163,36,Male,No,Morning,Gym,Bollywood,0.83,0.46,0.84,0.4,0.11,0.1,0.56,106,-16,255,82,17,8,1
U163,36,Male,No,Morning,Gym,EDM,0.87,0.28,0.96,0.23,0.4,0.9,0.75,149,-40,123,83,24,8,1
U163,36,Male,No,Evening,Sad,Pop,0.6,0.27,0.57,0.94,0.17,0.7,0.7,190,-34,199,81,2,9,0
U163,36,Male,No,Night,Happy,Bollywood,0.38,0.61,0.58,0.59,0.12,0.33,0.41,136,-8,358,97,0,0,0
U163,36,Male,No,Night,Gym,Lo-fi,0.76,0.3,0.35,0.01,0.21,0.62,0.09,82,-33,281,6,6,0,0
U163,36,Male,No,Afternoon,Focus,Bollywood,0.1,0.73,0.2,0.69,0.32,0.73,0.85,139,-1,257,87,4,0,0
U163,36,Male,No,Afternoon,Relaxed,Bollywood,0.79,0.93,0.9,0.51,0.43,0.57,0.6,117,-28,185,33,1,10,0
U163,36,Male,No,Evening,Gym,Pop,0.38,0.78,0.25,0.79,0.62,0.41,0.2,163,-36,126,91,18,2,1
U163,36,Male,No,Afternoon,Gym,Lo-fi,0.93,0.96,0.53,0.7,0.69,0.07,0.62,76,-17,134,90,25,12,0
U163,36,Male,No,Morning,Relaxed,Bollywood,0.22,0.73,0.81,0.79,0.46,0.84,0.51,124,-4,133,40,15,1,1
U163,36,Male,No,Night,Happy,Jazz,0.82,0.85,0.39,0.96,0.31,0.91,0.28,169,-25,221,50,13,14,0
U163,36,Male,No,Night,Relaxed,Lo-fi,0.95,0.97,0.84,0.14,0.75,0.02,0.52,64,-1,206,81,16,6,1
U163,36,Male,No,Evening,Sad,Jazz,0.83,0.82,0.9,0.18,0.58,0.34,0.35,167,-40,209,4,22,7,1
U163,36,Male,No,Night,Sad,Hip-Hop,0.86,0.48,0.55,0.67,0.54,0.64,0.74,108,-45,329,33,6,8,0
U163,36,Male,No,Morning,Relaxed,Pop,0.3,0.84,0.21,0.69,0.05,0.24,0.9,199,-9,331,28,0,0,0
U163,36,Male,No,Morning,Gym,Jazz,0.94,0.89,0.41,0.31,0.59,0.89,0.57,64,-39,348,39,1,10,0
U163,36,Male,No,Afternoon,Relaxed,Lo-fi,0.42,0.59,0.13,0.74,0.64,0.05,0.32,74,-36,294,60,23,0,1
U163,36,Male,No,Night,Sad,Lo-fi,0.87,0.8,0.79,0.91,0.41,0.19,0.52,128,-12,313,70,6,12,0
U164,38,Male,No,Morning,Sad,Lo-fi,0.96,0.7,0.53,0.07,0.73,0.46,0.19,165,0,356,88,18,9,0
U164,38,Male,No,Morning,Gym,Bollywood,0.34,0.59,0.65,0.93,0.44,0.09,0.64,84,-1,155,34,10,5,1
U164,38,Male,No,Morning,Gym,Jazz,0.81,0.82,0.53,0.93,0.03,0.43,0.27,196,-40,259,96,25,12,0
U164,38,Male,No,Evening,Sad,Classical,0.9,0.2,0.62,0.53,0.05,0.92,0.84,80,-26,344,22,0,3,0
U164,38,Male,No,Night,Sad,Jazz,0.99,0.77,0.59,0.76,0.06,0.9,0.02,159,-34,199,61,17,13,0
U164,38,Male,No,Afternoon,Gym,Classical,0.27,0.47,0.25,0.92,0.19,0.5,0.57,121,-26,201,100,9,9,0
U164,38,Male,No,Night,Sad,Pop,0.26,0.16,0.77,0.99,0.69,0.59,0.3,159,-10,227,14,15,14,1
U164,38,Male,No,Evening,Gym,Pop,0.1,0.66,0.73,0.72,0.49,0.93,0.63,188,-28,221,58,13,2,0
U164,38,Male,No,Evening,Sad,Pop,0.78,0.29,0.86,0.4,0.78,0.32,0.69,94,-41,134,93,20,1,1
U164,38,Male,No,Evening,Sad,Pop,0.92,0.63,0.73,0.37,0.02,0.05,0.26,130,-41,208,55,24,12,0
U164,38,Male,No,Evening,Focus,Pop,0.91,0.55,0.49,0.8,0.72,0.19,0.16,175,-25,258,73,5,6,0
U164,38,Male,No,Afternoon,Relaxed,EDM,0.13,0.77,0.68,0.71,0.56,0.03,0.94,176,-34,121,86,6,4,0
U164,38,Male,No,Evening,Happy,Classical,0.52,0.93,0.92,0.42,0.38,0.92,0.94,159,-11,203,27,5,8,0
U164,38,Male,No,Night,Gym,Jazz,0.68,0.61,0.56,0.55,0.03,0.49,0.36,133,-18,323,45,16,10,0
U164,38,Male,No,Evening,Happy,Lo-fi,0.43,0.8,0.62,0.28,0.36,0.24,0.39,92,-4,277,86,17,11,0
U164,38,Male,No,Night,Focus,Bollywood,0.7,0.54,0.9,0.33,0.07,0.47,0.53,121,-29,280,9,8,9,0
U164,38,Male,No,Night,Gym,Bollywood,0.5,0.47,0.28,0.45,0.58,0.95,1.0,109,-41,254,69,14,5,1
U164,38,Male,No,Evening,Relaxed,Bollywood,0.89,0.7,0.55,0.52,0.31,0.67,0.78,104,-45,204,88,22,0,1
U164,38,Male,No,Morning,Happy,Classical,0.23,0.16,0.29,0.77,0.26,0.53,0.4,141,-38,208,30,2,4,1
U164,38,Male,No,Night,Relaxed,Lo-fi,0.31,0.57,0.67,0.5,0.67,0.62,0.53,170,-3,250,55,10,3,0
U165,41,Male,No,Afternoon,Relaxed,Rock,0.11,0.79,0.41,0.24,0.33,0.04,1.0,145,-22,297,22,5,12,0
U165,41,Male,No,Afternoon,Focus,EDM,0.45,0.91,0.4,0.69,0.75,0.6,0.72,175,-33,355,41,3,12,0
U165,41,Male,No,Night,Happy,Classical,0.83,0.24,0.9,0.72,0.07,0.65,0.5,75,-36,141,96,8,1,0
U165,41,Male,No,Afternoon,Sad,Rock,0.38,0.87,0.42,0.68,0.2,0.69,0.22,106,-31,346,78,2,6,0
U165,41,Male,No,Night,Sad,Hip-Hop,0.62,0.75,0.34,0.52,0.29,0.51,0.01,129,-21,273,67,24,15,1
U165,41,Male,No,Morning,Relaxed,Pop,0.56,0.78,0.48,0.47,0.72,0.19,0.05,96,-29,354,39,12,8,0
U165,41,Male,No,Evening,Sad,Classical,0.94,0.13,0.37,0.52,0.78,0.82,0.15,168,-27,223,93,10,15,0
U165,41,Male,No,Morning,Focus,Pop,0.45,0.96,0.32,0.14,0.42,0.28,0.14,70,-8,164,59,9,7,0
U165,41,Male,No,Evening,Happy,Jazz,0.23,0.13,0.96,0.07,0.52,0.99,0.65,189,-23,140,27,12,8,1
U165,41,Male,No,Afternoon,Happy,EDM,0.74,0.7,0.25,0.23,0.01,0.77,0.86,175,-14,241,48,2,1,0
U165,41,Male,No,Morning,Relaxed,EDM,0.75,0.12,0.32,0.76,0.37,0.75,0.24,169,-16,185,69,9,13,0
U165,41,Male,No,Evening,Sad,Pop,0.84,0.99,0.23,0.98,0.44,0.66,0.35,125,-30,234,92,13,15,0
U165,41,Male,No,Afternoon,Sad,Rock,0.58,0.17,0.48,0.74,0.61,0.6,0.61,199,-36,155,35,6,2,0
U165,41,Male,No,Morning,Relaxed,Bollywood,0.98,0.95,0.55,0.52,0.59,0.17,0.21,182,-11,150,35,3,4,0
U165,41,Male,No,Night,Gym,Jazz,0.51,0.15,0.55,0.62,0.54,0.97,0.65,107,-26,184,92,10,9,0
U165,41,Male,No,Evening,Gym,Classical,0.31,0.2,0.83,0.69,0.33,0.53,0.49,89,-2,130,17,9,5,1
U165,41,Male,No,Night,Relaxed,Jazz,0.82,0.9,0.61,0.28,0.34,0.29,0.51,85,-45,324,74,0,6,0
U165,41,Male,No,Night,Sad,EDM,0.27,0.27,0.82,0.35,0.67,0.49,0.07,99,-21,198,24,3,0,1
U165,41,Male,No,Morning,Focus,Pop,0.94,0.56,0.86,0.03,0.2,0.98,0.93,138,-9,246,6,12,10,0
U165,41,Male,No,Night,Happy,Rock,0.46,0.67,0.34,0.75,0.8,0.24,0.41,108,-8,205,4,5,2,0
U166,17,Male,Yes,Evening,Focus,Pop,0.58,0.23,0.22,0.06,0.19,0.75,0.04,120,-9,303,46,12,1,0
U166,17,Male,Yes,Afternoon,Happy,Bollywood,0.16,0.5,0.85,0.02,0.07,0.47,0.54,127,-16,331,46,18,3,1
U166,17,Male,Yes,Afternoon,Gym,Pop,0.81,0.48,0.15,0.4,0.42,0.73,0.37,169,-43,166,60,6,3,0
U166,17,Male,Yes,Morning,Sad,Classical,0.41,0.24,0.37,0.87,0.01,0.82,0.95,92,-16,320,8,22,11,1
U166,17,Male,Yes,Evening,Gym,Rock,0.95,0.65,0.33,0.77,0.59,0.43,0.3,197,-19,216,60,12,8,0
U166,17,Male,Yes,Morning,Gym,Rock,0.55,0.11,0.1,0.9,0.01,0.7,0.21,173,-29,168,58,16,8,1
U166,17,Male,Yes,Afternoon,Sad,Hip-Hop,0.32,0.83,0.27,0.18,0.26,0.72,0.66,198,-1,177,29,15,13,1
U166,17,Male,Yes,Evening,Happy,Pop,0.34,0.14,0.41,0.12,0.4,0.37,0.54,167,-18,140,6,22,1,1
U166,17,Male,Yes,Afternoon,Relaxed,Pop,0.87,0.21,0.91,0.16,0.59,0.5,0.75,115,-5,172,39,16,2,0
U166,17,Male,Yes,Evening,Focus,Bollywood,0.63,0.71,0.97,0.9,0.07,0.32,0.7,149,-2,254,7,20,0,1
U166,17,Male,Yes,Night,Relaxed,Classical,0.4,0.4,0.95,0.21,0.41,0.76,0.74,94,-33,245,7,21,8,1
U166,17,Male,Yes,Evening,Sad,Lo-fi,0.67,0.11,0.7,0.63,0.07,0.51,0.71,136,-39,260,40,5,7,0
U166,17,Male,Yes,Night,Relaxed,EDM,0.51,0.16,0.88,0.96,0.77,0.25,0.84,184,-3,129,9,1,13,0
U166,17,Male,Yes,Night,Gym,Jazz,0.37,0.75,0.61,0.08,0.38,0.23,0.63,196,-36,344,50,5,15,0
U166,17,Male,Yes,Morning,Gym,Lo-fi,0.93,0.64,0.73,0.75,0.35,0.02,0.12,171,-6,330,50,0,11,0
U166,17,Male,Yes,Evening,Happy,Bollywood,0.76,0.6,0.6,0.13,0.07,0.02,0.48,188,-18,197,29,11,7,0
U166,17,Male,Yes,Evening,Happy,Bollywood,0.28,0.44,0.2,0.26,0.69,0.94,0.5,164,-8,144,67,21,12,0
U166,17,Male,Yes,Afternoon,Relaxed,Jazz,0.59,0.3,0.91,0.66,0.64,0.96,0.94,103,-34,127,54,25,4,0
U166,17,Male,Yes,Afternoon,Happy,Jazz,0.28,0.85,0.58,0.66,0.57,0.78,0.37,122,-29,310,38,19,3,0
U166,17,Male,Yes,Night,Relaxed,Pop,0.6,0.59,0.93,0.89,0.67,0.9,0.44,101,-17,336,57,16,6,1
U167,37,Other,Yes,Morning,Sad,Classical,0.22,0.96,0.17,0.56,0.31,0.47,0.9,185,-17,290,13,3,0,0
U167,37,Other,Yes,Morning,Focus,Pop,0.97,0.54,0.3,0.07,0.25,0.46,0.99,87,-15,280,79,2,8,0
U167,37,Other,Yes,Morning,Relaxed,Pop,0.13,0.11,0.84,0.23,0.05,0.84,0.64,90,-28,331,71,18,0,0
U167,37,Other,Yes,Evening,Sad,Classical,0.84,0.32,0.81,0.64,0.13,0.36,0.64,79,-8,158,60,24,15,0
U167,37,Other,Yes,Afternoon,Focus,EDM,0.5,0.48,0.36,0.38,0.41,0.92,0.88,139,-18,263,74,3,11,0
U167,37,Other,Yes,Morning,Focus,Hip-Hop,0.95,0.66,0.5,0.49,0.04,1.0,0.96,86,-27,251,60,23,3,1
U167,37,Other,Yes,Afternoon,Focus,Rock,0.81,0.3,0.57,0.13,0.6,0.35,0.12,180,-11,282,100,18,12,0
U167,37,Other,Yes,Night,Gym,Jazz,0.47,0.66,0.21,0.73,0.46,0.57,0.16,177,-17,292,4,21,13,1
U167,37,Other,Yes,Evening,Happy,Bollywood,0.81,0.93,0.76,0.37,0.48,0.44,0.95,178,-14,231,62,6,0,0
U167,37,Other,Yes,Night,Sad,Lo-fi,0.83,0.57,0.27,0.73,0.62,0.24,0.9,121,-28,239,99,9,2,0
U167,37,Other,Yes,Night,Sad,Rock,0.46,0.4,0.15,0.25,0.66,0.9,0.37,163,-45,310,96,24,11,0
U167,37,Other,Yes,Evening,Sad,Jazz,0.94,0.22,0.32,0.0,0.27,0.8,0.68,102,-5,250,68,0,5,0
U167,37,Other,Yes,Night,Focus,Pop,0.88,0.55,0.66,0.22,0.41,0.54,0.5,68,-17,273,94,18,2,0
U167,37,Other,Yes,Night,Focus,Lo-fi,0.72,0.68,0.41,0.28,0.62,0.29,0.08,185,-26,348,59,0,9,0
U167,37,Other,Yes,Morning,Focus,Classical,0.73,0.78,0.24,0.61,0.5,0.83,0.38,125,-33,228,48,25,1,0
U167,37,Other,Yes,Afternoon,Happy,EDM,0.23,0.73,0.72,0.39,0.36,0.27,0.51,157,-35,263,86,15,1,1
U167,37,Other,Yes,Morning,Focus,Hip-Hop,0.43,0.87,0.48,0.06,0.54,0.62,0.51,90,-16,148,1,8,10,0
U167,37,Other,Yes,Afternoon,Relaxed,Pop,0.17,0.56,0.65,0.93,0.78,0.15,0.08,86,-10,269,83,12,1,0
U167,37,Other,Yes,Morning,Relaxed,Jazz,0.45,0.88,0.67,0.47,0.24,0.94,0.48,125,-40,191,53,11,11,0
U167,37,Other,Yes,Morning,Gym,EDM,0.26,0.32,0.29,0.98,0.29,0.07,0.79,137,-6,142,45,20,13,1
U168,28,Male,Yes,Night,Happy,Rock,0.56,0.74,0.56,0.33,0.04,0.94,0.26,143,-34,350,41,20,0,1
U168,28,Male,Yes,Evening,Relaxed,Rock,0.46,0.51,0.83,0.65,0.49,0.84,0.63,182,-14,249,81,3,6,0
U168,28,Male,Yes,Evening,Relaxed,EDM,0.23,0.95,0.35,0.94,0.22,0.58,0.69,140,-32,208,4,18,0,1
U168,28,Male,Yes,Night,Sad,Hip-Hop,0.17,0.57,0.14,0.89,0.75,0.6,0.6,125,-5,307,52,11,3,0
U168,28,Male,Yes,Afternoon,Happy,Rock,0.13,0.66,0.62,0.87,0.34,0.95,0.9,131,-30,252,34,24,15,0
U168,28,Male,Yes,Afternoon,Focus,EDM,0.43,0.94,0.19,0.38,0.17,0.57,0.73,98,-3,182,51,4,10,0
U168,28,Male,Yes,Night,Happy,Pop,0.49,0.54,0.81,0.11,0.56,0.91,0.17,135,-9,310,14,4,6,0
U168,28,Male,Yes,Morning,Gym,Lo-fi,0.32,0.58,0.56,0.91,0.79,0.62,0.27,89,-19,246,74,2,15,0
U168,28,Male,Yes,Evening,Sad,EDM,0.62,0.11,0.66,0.09,0.38,0.61,0.92,98,-30,178,91,10,3,0
U168,28,Male,Yes,Morning,Happy,Classical,0.92,0.32,0.49,0.71,0.43,0.46,0.14,139,-23,298,82,0,8,0
U168,28,Male,Yes,Morning,Gym,Hip-Hop,0.5,0.55,0.78,0.43,0.13,0.67,0.54,79,-11,286,17,9,9,0
U168,28,Male,Yes,Evening,Sad,Hip-Hop,0.44,0.64,0.1,0.52,0.68,0.28,0.87,172,-31,156,92,5,6,0
U168,28,Male,Yes,Night,Focus,Classical,0.49,0.51,0.88,0.73,0.31,0.75,0.16,124,-39,195,44,4,15,0
U168,28,Male,Yes,Afternoon,Gym,Jazz,0.11,0.33,0.35,0.09,0.34,0.21,0.27,60,-23,237,76,9,1,0
U168,28,Male,Yes,Night,Relaxed,Pop,0.3,0.62,0.67,0.27,0.67,0.66,0.75,131,-22,150,74,18,11,0
U168,28,Male,Yes,Afternoon,Happy,Lo-fi,0.93,0.34,0.22,0.54,0.1,0.32,0.45,169,-18,165,45,25,0,0
U168,28,Male,Yes,Evening,Gym,Rock,0.37,0.69,0.5,0.99,0.21,0.87,0.55,181,-35,192,67,8,4,0
U168,28,Male,Yes,Morning,Happy,Bollywood,0.57,0.78,0.98,0.24,0.26,0.42,0.13,73,-10,338,7,16,5,1
U168,28,Male,Yes,Afternoon,Gym,Rock,0.56,0.26,1.0,0.58,0.1,0.18,0.12,130,-36,170,82,11,8,0
U168,28,Male,Yes,Evening,Gym,Hip-Hop,0.24,0.88,0.62,0.59,0.77,0.01,0.32,65,-45,323,87,5,5,0
U169,34,Other,Yes,Night,Focus,Pop,0.4,0.65,0.83,0.67,0.74,0.17,0.79,119,-34,335,22,9,1,0
U169,34,Other,Yes,Afternoon,Focus,Jazz,0.13,0.31,0.79,0.1,0.08,0.35,0.9,198,-25,157,38,12,0,0
U169,34,Other,Yes,Morning,Relaxed,Classical,0.14,0.39,0.95,0.08,0.15,0.65,0.51,158,-43,125,74,18,14,0
U169,34,Other,Yes,Morning,Focus,Pop,0.5,0.44,0.62,0.06,0.32,0.83,0.5,185,-30,240,17,22,11,0
U169,34,Other,Yes,Evening,Happy,Jazz,0.64,0.48,0.35,0.69,0.22,0.23,0.14,173,-11,355,85,13,15,0
U169,34,Other,Yes,Morning,Gym,Pop,1.0,0.87,0.83,0.73,0.45,0.76,0.34,142,-14,140,75,9,14,0
U169,34,Other,Yes,Afternoon,Happy,Bollywood,0.18,0.83,0.77,0.7,0.74,0.23,0.19,162,-31,351,45,19,4,0
U169,34,Other,Yes,Morning,Sad,Bollywood,0.11,0.4,0.67,0.37,0.43,0.72,0.54,171,-19,183,15,21,8,1
U169,34,Other,Yes,Afternoon,Focus,Rock,0.16,0.37,0.87,1.0,0.09,0.9,0.52,188,-6,326,44,19,8,1
U169,34,Other,Yes,Morning,Gym,Classical,0.45,0.7,0.4,0.48,0.19,0.65,0.42,200,-38,191,29,2,6,1
U169,34,Other,Yes,Night,Sad,Hip-Hop,0.77,0.73,0.61,0.06,0.09,0.11,0.9,123,-10,162,24,8,8,0
U169,34,Other,Yes,Night,Relaxed,Rock,0.34,0.93,0.84,0.31,0.53,0.61,0.66,90,-4,268,63,16,10,0
U169,34,Other,Yes,Evening,Happy,Classical,0.41,0.89,0.46,0.56,0.63,0.89,0.9,129,-22,274,92,8,6,0
U169,34,Other,Yes,Afternoon,Gym,Bollywood,0.14,0.89,0.13,0.01,0.47,0.4,0.54,197,-1,175,25,6,2,0
U169,34,Other,Yes,Night,Happy,Lo-fi,0.45,0.12,0.92,0.7,0.57,0.45,0.0,66,-4,230,36,0,3,0
U169,34,Other,Yes,Evening,Relaxed,Classical,0.62,0.5,0.44,0.1,0.64,0.99,0.61,66,-11,217,43,6,15,0
U169,34,Other,Yes,Afternoon,Gym,Rock,0.74,0.28,0.27,0.53,0.69,0.73,0.39,145,-29,346,73,7,8,0
U169,34,Other,Yes,Night,Happy,Rock,0.47,0.59,0.76,0.01,0.5,0.8,0.74,156,0,280,86,7,5,0
U169,34,Other,Yes,Afternoon,Happy,Rock,0.83,0.12,0.66,0.53,0.37,0.42,0.25,104,-25,205,68,17,3,1
